English,Manx,Notes
"And if thy right eye offend thee, pluck it out, and cast it from thee: for it is profitable for thee that one of thy members should perish, and not that thy whole body should be cast into hell.","29 As my ta dty hooyl yesh dy dty hayrn gys peccah, pluck assyd ee, as tilg woid ee: son te ny share dhyt annane jeh dty hooyllyn y choall, ny dty slane corp dy ve tilgit ayns niurin.",
"And if thy right hand offend thee, cut it off, and cast it from thee: for it is profitable for thee that one of thy members should perish, and not that thy whole body should be cast into hell.","30 As my vees dty laue yesh dy dty hayrn gys peccah, giare jeed as tilg woid ee: son te ny share dhyt annane jeh dty oltyn y choall, ny dty slane corp dy ve tilgit ayns niurin.",
"It hath been said, Whosoever shall put away his wife, let him give her a writing of divorcement:","31 Ve er ny ghra, Quoi-erbee ver e ven woish, lig da screeuyn-scarree y chur jee.",
"But I say unto you, That whosoever shall put away his wife, saving for the cause of fornication, causeth her to commit adultery: and whosoever shall marry her that is divorced committeth adultery.","32 Agh ta mish gra riu, quoi-erbee scarrys rish e ven, cheu-moie jeh son oyr maarderys, dy vel Eh cur urree poosey vrishey: as quoi-erbee phoosys ish ta scart, t’eh brishey poosey.",
"Again, ye have heard that it hath been said by them of old time, Thou shalt not forswear thyself, but shalt perform unto the Lord thine oaths:","33 ¶ Myrgeddin, ta shiu er chlashtyn dy row eh er ny ghra roosyn jeh’n chen earish, Cha jean oo loo oi-agh y ghoaill, agh cooilleenee oo ny t’ow dy loo gys y Chiarn.",
"But I say unto you, Swear not at all; neither by heaven; for it is God's throne:","34 Agh ta mish gra riu, Ny loo-jee er aght erbee; edyr liorish niau, son she stoyl-reeoil Yee eh:",
Nor by the earth; for it is his footstool: neither by Jerusalem; for it is the city of the great King.,"35 Ny liorish y thalloo, son shen y stoyl ta fo e chassyn: ny liorish Jerusalem, son shen ard-valley’n Ree mooar.",
"Neither shalt thou swear by thy head, because thou canst not make one hair white or black.","36 Cha-moo loo-ys oo liorish dty chione, er-yn-oyr nagh vod oo un renaig y yannoo bane ny doo.",
"But let your communication be, Yea, yea; Nay, nay: for whatsoever is more than these cometh of evil.","37 Agh lig da’n ghlare eu ve, She, she; Cha nee, cha nee: son cre-erbee ta er-skyn shoh, she jeh’n olk te cheet.",
"Ye have heard that it hath been said, An eye for an eye, and a tooth for a tooth:","38 ¶ Ta shiu er chlashtyn dy row eh er ny ghra, Sooyl son sooyl, as feeackle son feeackle.",
"But I say unto you, That ye resist not evil: but whosoever shall smite thee on thy right cheek, turn to him the other also.","39 Agh ta mish gra riu, Ny shir-jee aggair y chooilleeney: agh quoi-erbee woaillys oo er y lieckan yesh, chyndaa huggey yn lieckan elley.",
"And if any man will sue thee at the law, and take away thy coat, let him have thy cloak also.","40 As my ta fer erbee dy dty chuirr ec y leigh, as goaill ersooyl dty chooat, lig dty chloagey lesh myrgeddin.",
"And whosoever shall compel thee to go a mile, go with him twain.","41 As quoi-erbee ver lesh oo er niart un veeley, gow marish jees.",
"Give to him that asketh thee, and from him that would borrow of thee turn not thou away.","42 Cur dasyn ta jannoo aghin hood, as veihsyn ta shirrey geeasaght woid, ny chyndaa ersooyl.",
"Ye have heard that it hath been said, Thou shalt love thy neighbour, and hate thine enemy.","43 ¶ Ta shiu er chlashtyn dy row eh er ny ghra, Ver oo graih da dty naboo as feoh da dty noid:",
"But I say unto you, Love your enemies, bless them that curse you, do good to them that hate you, and pray for them which despitefully use you, and persecute you;","44 Agh ta mish gra riu, Bee-jee graihagh er nyn noidjyn, bannee-jee adsyn ta guee mollaght diu, jean-jee mie dauesyn ta cur feoh diu, as gow-jee padjer er nyn son ocsyn ta cur seaghyn as jannoo tranlaase erriu:",
"That ye may be the children of your Father which is in heaven: for he maketh his sun to rise on the evil and on the good, and sendeth rain on the just and on the unjust.","45 Dy vod shiu ve nyn gloan da’n Ayr eu t’ayns niau, son t’eshyn cur er e ghrian girree er olk as er mie, as cur fliaghey neose er y vooinjer chairagh as neu-chairagh.",
"For if ye love them which love you, what reward have ye? do not even the publicans the same?","46 Son my ta shiu soilshaghey graih dauesyn ta graihagh erriuish, cre’n leagh ta nyn gouyr? nagh nee shoh myr ta ny eer publicanee jannoo?",
"And if ye salute your brethren only, what do ye more than others? do not even the publicans so?","47 My she rish nyn mraaraghyn ny lomarcan ta shiu loayrt dy dooie, cre smoo ta shiu dy yannoo na feallagh elley? nagh vel ny eer publicanee jannoo myr shen?",
"Be ye therefore perfect, even as your Father which is in heaven is perfect.","48 Bee-jee shiuish er-y-fa shen dy firrinagh mie, myr ta’n Ayr eu t’ayns niau laane dy oays firrinagh.",
,CAB. VI.,
"Take heed that ye do not your alms before men, to be seen of them: otherwise ye have no reward of your Father which is in heaven.","Cur-jee twoaie nagh der shiu da ny boghtyn kiongoyrt rish deiney, er coontey dy ve er ny akin lioroo: er nonney cha vow shiu leagh veih’n Ayr eu t’ayns niau.",
"Therefore when thou doest thine alms, do not sound a trumpet before thee, as the hypocrites do in the synagogues and in the streets, that they may have glory of men. Verily I say unto you, They have their reward.","2 Shen-y-fa tra t’ow coyrt da ny boghtyn, ny lig da cayrn v’er ny heidey royd, lurg aght ny crauee-oalsey, ayn ny kialteenyn, as ayns ny straadjyn, er coontey moylley ’gheddyn veih deiney. Dy firrinagh ta mee gra riu, ta nyn leagh oc.",
"But when thou doest alms, let not thy left hand know what thy right hand doeth:","3 Agh tra t’ow uss cur da ny boghtyn, ny lig da fys y ve ec dty laue chiare cre ta dty laue yesh dy yannoo:",
That thine alms may be in secret: and thy Father which seeth in secret himself shall reward thee openly.,"4 Dy vod dty yeirk v’er ny choyrt dy follit: as nee dty Ayr ta fakin ny ta jeant dy follit, dty leagh y chur dhyt dy foshlit.",
"And when thou prayest, thou shalt not be as the hypocrites are: for they love to pray standing in the synagogues and in the corners of the streets, that they may be seen of men. Verily I say unto you, They have their reward.","5 ¶ As tra vees oo goaill padjer, cha bee oo myr ny crauee-oalsey: son shynney lhieusyn shassoo seose ayns ny kialteenyn, as ayns corneilyn ny straadjyn dy ghoaill padjer, er chee dy v’er ny akin liorish deiney. Dy firrinagh ta mee gra riu, dy vel ad er gheddyn nyn leagh.",
"But thou, when thou prayest, enter into thy closet, and when thou hast shut thy door, pray to thy Father which is in secret; and thy Father which seeth in secret shall reward thee openly.","6 Agh gow uss, tra vees oo goaill padjer, stiagh ayns dty hiamyr, as erreish dhyt dty ghorrys y yeigh, guee gys dty Ayr dy follit, as nee dty Ayr ta fakin ny ta jeant dy follit, leagh y chur dhyt dy foshlit.",
"But when ye pray, use not vain repetitions, as the heathen do: for they think that they shall be heard for their much speaking.","7 Ny-yeih tra vees shiu guee, ny gow-jee rouyr taggloo erriu, goll-rish ny ashoonyn-quaagh: son t’adsyn goaill ayns laue dy vow ad nyn aghinyn liorish nyn ymmodee goan fardalagh.",
"Be not ye therefore like unto them: for your Father knoweth what things ye have need of, before ye ask him.","8 Ny eiyr-jee shiuish er-y-fa shen er yn aght ocsyn: son ta fys ec nyn Ayr vre ta ymmyrchagh diu, roish my jean shiu aghin huggey.",
"After this manner therefore pray ye: Our Father which art in heaven, Hallowed be thy name.","9 Er yn aght shoh er-y-fa shen gow-jee padjer: Ayr ain t’ayns niau, Casherick dy row dt’ennym.",
"Thy kingdom come, Thy will be done in earth, as it is in heaven.","10 Dy jig dty reeriaght. Dt’aigney dy row jeant er y thalloo, myr te ayns niau.",
Give us this day our daily bread.,11 Cur dooin nyn arran jiu as gagh laa.,
"And forgive us our debts, as we forgive our debtors.","12 As leih dooin nyn loghtyn, myr ta shin leih dauesyn ta jannoo loghtyn nyn oi.",
"And lead us not into temptation, but deliver us from evil: For thine is the kingdom, and the power, and the glory, for ever. Amen.","13 As ny leeid shin ayns miolagh, agh livrey shin veih olk: Son lhiats y reeriaght, as y phooar, as y ghloyr, son dy bragh. Amen.",
"For if ye forgive men their trespasses, your heavenly Father will also forgive you:","14 Son my leihys shiuish da deiney nyn loghtyn, leihee nyn Ayr flaunyssagh myrgeddin diuish.",
"But if ye forgive not men their trespasses, neither will your Father forgive your trespasses.","15 Agh mannagh leih shiuish da deiney nyn voiljyn, cha jean yn Ayr eu nyn voiljyn y leih diuish.",
"Moreover when ye fast, be not, as the hypocrites, of a sad countenance: for they disfigure their faces, that they may appear unto men to fast. Verily I say unto you, They have their reward.","16 ¶ As tra vees shiu trostey, ny bee-jee jeeaghyn trimshagh myr ny crauee-oalsey, son t’adsyn sollaghey nyn eddinyn er chee deiney dy chur tastey da’n trostey oc. Dy firrinagh ta mee gra riu, dy vel nyn leagh oc.",
"But thou, when thou fastest, anoint thine head, and wash thy face;","17 Agh jean uss, tra vees oo trostey, dty chione y ooillaghey, as dt’eddin y oonlaghey:",
"That thou appear not unto men to fast, but unto thy Father which is in secret: and thy Father, which seeth in secret, shall reward thee openly.","18 Er coontey nagh nee deiney ver tastey da’n trostey ayd, agh dty Ayr ta toiggal folliaghtyn: as nee dty Ayr ta fakin ny ta dy follit, leagh y chur dhyt dy foshlit. ",
"Lay not up for yourselves treasures upon earth, where moth and rust doth corrupt, and where thieves break through and steal:","19 ¶ Ny stoyr-jee seose berchys er nyn son eu hene er y thalloo, raad ta’n lhemeen as y mergey cur mow, as raad ta maarlee brishey stiagh as geid.",
"But lay up for yourselves treasures in heaven, where neither moth nor rust doth corrupt, and where thieves do not break through nor steal:","20 Agh stoyr-jee er nyn son hene berchys ayns niau; raad nagh vel y lhemeen ny’n mergey cur mow, as raad nagh vel maarlee brishey stiagh as geid.",
"For where your treasure is, there will your heart be also.","21 Son raad vees nyn stoyr, ayns shen vees y cree eu myrgeddin.",
"The light of the body is the eye: if therefore thine eye be single, thy whole body shall be full of light.","22 Yn tooyl ta cur soilshey da’n chorp: shen-y-fa my ta’n tooyl fegooish foill, bee soilshey ec ooilley dty chorp. ",
"But if thine eye be evil, thy whole body shall be full of darkness. If therefore the light that is in thee be darkness, how great is that darkness","23 Agh my ta foill ayns dty hooyl, bee dty slane corp ayns dorraghys. My she dorraghys eisht yn soilshey ta aynyd, nagh mooar y dorraghys eh! ",
"No man can serve two masters: for either he will hate the one, and love the other; or else he will hold to the one, and despise the other. Ye cannot serve God and mammon.","24 ¶ Cha vod dooinney erbee daa vainshtyr y hirveish: son edyr ver Eh dwoaie da’n derrey yeh, as graih da’n jeh elley; ny bee Eh jeidjagh da’n derrey yeh, as soi-ee Eh beg jeh’n jeh elley. Cha vod shiu Jee as Mammon y hirveish.",
"Therefore I say unto you, Take no thought for your life, what ye shall eat, or what ye shall drink; nor yet for your body, what ye shall put on. Is not the life more than meat, and the body than raiment?","25 Er-yn-oyr shoh ta mee gra riu, ny bee-jee imneagh son nyn mea, cre nee shiu y ee, ny cree [sic: cre] nee shiu y iu; ny foast son nyn girp cre ver shiu miu: Nagh vel y vea ny smoo dy ve soit jeh na beaghey, as y corp na coamrey?",
"Behold the fowls of the air: for they sow not, neither do they reap, nor gather into barns; yet your heavenly Father feedeth them. Are ye not much better than they?","26 Cur-jee tastey da eeanlee’n aer: son cha vel ad cuirr ny buinn, ny chymsaghey stiagh ayns soaltyn; foast ta nyn Ayr flaunyssagh dyn meaghey ad. Nagh vel shiuish foddey share na adsyn?",
,,
Which of you by taking thought can add one cubit unto his stature?,"27 Quoi eauish liorish ve imneagh, oddys yn chraue-roih y chur gys yn aase echey? ",
"And why take ye thought for raiment? Consider the lilies of the field, how they grow; they toil not, neither do they spin:",28 As cre’n-fa ta shiu imneagh son coamraghyn? Gow-jee eu hene kys ta lilleeyn y vagher gaase; cha vel ad laboraght ny sneeu. ,
"And yet I say unto you, That even Solomon in all his glory was not arrayed like one of these.","29 As foast ta mee gra riu, nagh row Solomon hene ayns ooilley e ghloyr er ny choamrey myr annane jeu shoh.",
"Wherefore, if God so clothe the grass of the field, which to day is, and to morrow is cast into the oven, shall he not much more clothe you, O ye of little faith?","30 My ta Jee er-y-fa shen myr shoh coamrey’n faiyr, ta jiu ’sy vagher, as mairagh ceaut stiagh ayns yn oghe, nagh jean Eh foddey smoo er nyn son eauish, O gheiney faase-chredjuagh? ",
"Therefore take no thought, saying, What shall we eat? or, What shall we drink? or, Wherewithal shall we be clothed?","31 Ny bee-jee er-y-fa shen imneagh, gra, Cre nee mad y ee? ny cree [sic: cre] nee mad y iu? ny cre yiow mad dy chur mooin?",
(For after all these things do the Gentiles seek:) for your heavenly Father knoweth that ye have need of all these things.,"32 (Son ooilley ny reddyn shoh ta ny Ashoonyn-quaagh imneagh er nyn son) agh ec yn Ayr flaunyssagh eauish ta fys, dy vel feme eu er dy chooilley nhee jeu shoh.",
"But seek ye first the kingdom of God, and his righteousness; and all these things shall be added unto you.","33 Agh shir-jee hoshiaght reeriaght Yee as e chairys, as bee shiu jeant magh lesh ooilley ny reddyn shoh.",
Take therefore no thought for the morrow: for the morrow shall take thought for the things of itself. Sufficient unto the day is the evil thereof.,34 Ny bee-jee er-y-fa shen ayns imnea erbee son y laa mairagh; son tra hig y laa mairagh hig e chiarrail marish: ta e heaghyn hene dy liooar er son y traa t’ayn.,
,CAB. VII.,
"Judge not, that ye be not judged. ","Ny briwnys-jee, as cha bee shiu er nyn mriwnys.",
"For with what judgment ye judge, ye shall be judged: and with what measure ye mete, it shall be measured to you again. ","2 Son lesh y vriwnys ta shiu briwnys, bee shiu hene er nyn mriwnys; as lesh y towse ta shiu towse, bee eh er ny howse diu reesht.",
"And why beholdest thou the mote that is in thy brother's eye, but considerest not the beam that is in thine own eye? ","3 As cre’n-fa t’ow cronnaghey yn brenneein t’ayns sooyl dty vraar, agh cha vel oo smooinaghtyn er y beam t’ayns dty hooyl hene?",
