English,Manx,Notes
"      “Tell her about the reason and all that,” he said to the Gryphon. ","      “Insh jee mychione y bun as ooilley shen,” dooyrt eh rish y Gryphon. ",
"      “The reason is,” said the Gryphon, “that they would go with the lobsters to the dance. So they got thrown out to sea.","      “Shoh y bun jeh,” dooyrt y Gryphon; “veagh ad goll marish ny gimmee gys y daunse. Myr shen, veagh ad ceaut magh sy cheayn. ",
     So they had to fall a long way. So they got their tails fast in their mouths. So they couldn’t get them out again. That’s all.”,"     Myr shen, beign daue tuittym feer foddey. Myr shen, veagh ny fammanyn oc goit ayns ny beill oc. Myr shen, cha noddagh ad tayrn ad magh reesht. Shen ooilley.”",
"      “Thank you,” said Alice, “it’s very interesting. I never knew so much about a whiting before.”","      “Gura mie ayd,” dooyrt Ealish, “t’eh feer symoil. Cha row rieau wheesh fys aym er fynnagyn roie.” ",
"      “I can tell you more than that, if you like,” said the Gryphon. “Do you know why it’s called a whiting?”","      “Foddym ginsh dhyt ny smoo na shen, my t'ou laccal,” dooyrt y Gryphon. “Vel fys ayd cre'n fa t’ad gra fynnag rish?” ",
"      “I never thought about it,” said Alice. “Why?”","      “Cha smooinee mee er shen rieau,” dooyrt Ealish. “Cre’n fa?” ",
"      “It does the boots and shoes,” the Gryphon replied very solemnly.","      “T’ee jannoo ny bootsyn as braagyn,” dreggyr y Gryphon feer arrymagh. ",
     Alice was thoroughly puzzled. “Does the boots and shoes!” she repeated in a wondering tone.,     Va Ealish fud y cheilley dy bollagh. “Jannoo ny bootsyn as braagyn!” dooyrt ee as yindys urree. ,
"      “Why, what are your shoes done with?” said the Gryphon. “I mean, what makes them so shiny?”","      “Cammah, cre lesh ta ny braagyn ayds jeant?” dooyrt y Gryphon. “Cre ta cur orroo ve cho gloasagh, ta mee cheet er.” ",
"     Alice looked down at them, and considered a little before she gave her answer. “They’re done with blacking, I believe.”","     Yeeagh Ealish sheese orroo, as smooinee ish rish tammylt roish my dug ee e freggyrt. “T’ad jeant lesh doo, ta mee credjal.”",
"“Boots and shoes under the sea,” the Gryphon went on in a deep voice, “are done with a whiting. Now you know.”","      “Bootsyn as braagyn fo’n cheayn,” hie y Gryphon er lesh coraa dowin, “t’ad jeant lesh fynnaght. Nish ta fys ayd.” ",
      “And what are they made of?” Alice asked in a tone of great curiosity.,      “As c'red t’ad jeant ass?” vrie Ealish er aght feer pheeikearagh.,
"“Soles and eels, of course,” the Gryphon replied rather impatiently: “any shrimp could have told you that.”","“Bunyn-eeastee as boynyn-eeastee, son shickyrys,” dreggyr y Gryphon, cooid veg neu-hurransagh: “oddagh burdoge erbee er ninsh shen dhyt.” ",
"      “If I’d been the whiting,” said Alice, whose thoughts were still running on the song, “I’d have said to the porpoise, ‘Keep back, please: we don’t want you with us!’”","      “Dy beigns er ve yn ’ynnag,” dooyrt Ealish, va foast smooinaghtyn er yn arrane, “veigns er ghra rish y pherkyn ‘Gow ergooyl, my saillt! Cha nel shin laccal uss y ve marin!’” ",
"      “They were obliged to have him with them,” the Mock Turtle said: ","      “V'ad eginit ish y ve maroo,” dooyrt y Far-Ligganagh Marrey.",
      “no wise fish would go anywhere without a porpoise.”,      “Cha ragh yeeast creeney boayl erbee fegooish perkyn.”,
      “Wouldn’t it really?” said Alice in a tone of great surprise.,"      “Nagh ragh, dy firrinagh?” dooyrt Ealish as yindys mooar urree.",
"      “Of course not,” said the Mock Turtle: ","      “Son shickyrys, cha ragh,” dooyrt y Far-Ligganagh Marrey. ",
"      “why, if a fish came to me, and told me he was going a journey, I should say ‘With what porpoise?’”","      “Cammah, dy darragh yeeast hyms dy insh dou dy row eh goll er turrys, yiarrins 'Lesh cre'n pherkyn?’” ",
“Don’t you mean ‘purpose’?” said Alice.,      “Nagh Lhisagh oo gra ‘perkin’?” dooyrt Ealish. ,
,,
"“I mean what I say,” the Mock Turtle replied in an offended tone. ","      “Ta mee gra y red ta mee cheet er,"" dreggyr y Far-Ligganagh Marrey as snee er. ",
"And the Gryphon added “Come, let’s hear some of your adventures.”","As dooyrt y Gryphon, ""Lhig dooin clashtyn paart jeh ny contoyrtyssyn ayds.”",
"      “I could tell you my adventures—beginning from this morning,” said Alice a little timidly: “but it’s no use going back to yesterday, because I was a different person then.”","     “Oddins ginsh diu ooilley my chontoyrtyssyn — goaill toshiaght veih moghrey jiu,"" dooyrt Ealish, beggan faitagh: ""agh cha nel eh feeu goll erash gys y laa jea, er y fa dy nee peiagh elley va mish eisht.” ",
"      “Explain all that,” said the Mock Turtle.","     “Cur dooin y bun jeh shen ooilliu,"" dooyrt y Far-Ligganagh Marrey. ",
"      “No, no! The adventures first,” said the Gryphon in an impatient tone: “explanations take such a dreadful time.”","     “Ny jean! Ny contoyrtyssyn hoshiaght,” dooyrt y Gryphon dy neu-hurransagh: “ta soilsheydyssyn goaill traa agglagh.” ",
     So Alice began telling them her adventures from the time when she first saw the White Rabbit. ,"     Myr shen, ghow Ealish toshiaght dy insh daue mychione e contoyrtyssyn veih'n traa honnick ee y Chonning Vane hoshiaght. ",
"She was a little nervous about it just at first, the two creatures got so close to her, one on each side, and opened their eyes and mouths so very wide, but she gained courage as she went on.","V'ee beggan faitagh my e chione, kiart ec y toshiaght, er y fa dy row y daa chretoor chionney stiagh urree, nane er gagh cheu, as fosley nyn sooillyn as beill cho lhean; agh haink creeaght huic as ish goll er.",
"Her listeners were perfectly quiet till she got to the part about her repeating “You are old, Father William,” to the Caterpillar, and the words all coming different, ","Va’n lught-eaishtaght eck nyn soie feer feagh derrey raink ee yn ayrn jeh'n skeeal tra v’ee gra “Yishag Illiam, t'ou uss shenn,” rish y Phraddag as va ooilley ny focklyn cheet magh as cummey elley orroo.",
"and then the Mock Turtle drew a long breath, and said “That’s very curious.”","Eisht hayrn y Far-Ligganagh Marrey ennal mooar, as dooyrt eh “Ta shen feer whaagh!” ",
"      “It’s all about as curious as it can be,” said the Gryphon.","      “T’eh ooilley cho quaagh as oddys eh ve,” dooyrt y Gryphon.",
      “It all came different!” the Mock Turtle repeated thoughtfully. ,      “Va cummey elley er ny focklyn!” dooyrt y Far-Ligganagh Marrey dy smooinaghtagh.,
“I should like to hear her try and repeat something now. Tell her to begin.”,“By vie lhiam eh dy jinnagh ee prowal dy aa-ghra red ennagh nish. Abbyr ree dy ghoaill toshiaght.”,
     He looked at the Gryphon as if he thought it had some kind of authority over Alice.,     Yeeagh eh er y Ghryphon myr dy beagh eh smooinaghtyn dy row sorch dy phooar echey harrish Ealish. ,
"      “Stand up and repeat ‘’Tis the voice of the sluggard,’” said the Gryphon.","      “Shass seose as jean gra ‘Shen coraa y chadlag,’” dooyrt y Gryphon. ",
"     “How the creatures order one about, and make one repeat lessons!” thought Alice; “I might as well be at school at once.” ",     “Shimmey keayrt ta ny cretooryn cur sarey dhyt as cur ort dy ghra lessoonyn!” smooinee Ealish. “Veagh eh cho mie dou ve ec y scoill nish.” ,
"However, she got up, and began to repeat it, but her head was so full of the Lobster Quadrille, that she hardly knew what she was saying, and the words came very queer indeed:—","Agh hrog ee urree, as ghow ee toshiaght dy ghra eh, agh va'n kione eck cho lane jeh'n Whadrille-Gimmagh as nagh row fys kiart eck er ny reddyn v’ee gra; as haink ny focklyn magh feer whaagh dy jarroo:—",
"“’Tis the voice of the Lobster; I heard him declare,",“Shoh coraa jeh’n Ghimmagh: cheayll mee eh gra ,
"“You have baked me too brown, I must sugar my hair.”","‘Ta mee jeant ayd ro ghone, ta mee ooilley er craa.’ ",
"As a duck with its eyelids, so he with his nose","Myr farvolleeyn ny thunnag, myr shen lesh e ’troin ",
"Trims his belt and his buttons, and turns out his toes.”","Kiartagh cryss as meir-choshey, as puttey e voyn.",
[later editions continued as follows]:,,
"When the sands are all dry, he is gay as a lark,","Tra ta’n geinnagh kiart chirrym, myr ushag t’eh reagh, ",
"And will talk in contemptuous tones of the Shark,",Jeh’n çharkagh t’eh loayrt dy seyr as dy bwooiagh: ,
"But, when the tide rises and sharks are around,","Tra irrys y tidey, lesh sharkee mygeayrt, ",
His voice has a timid and tremulous sound.,T’eh cheet dy ve faitagh as goll magh ass reayrt.” ,
"      “That’s different from what I used to say when I was a child,” said the Gryphon.","     “Cha nel shen goll rish y daan va mish cliaghtey gra tra va mish my phaitchey,” dooyrt y Gryphon. ",
"“Well, I never heard it before,” said the Mock Turtle; “but it sounds uncommon nonsense.”","      “Dy jarroo, cha geayll mish eh roie rieau,” dooyrt y Far-Ligganagh Marrey; “agh t’eh sheeanal goll rish boghtynid erskyn insh.”",
"     Alice said nothing; she had sat down with her face in her hands, wondering if anything would ever happen in a natural way again.","     Cha dooyrt Ealish veg: v’ee er soie sheese as e h-eddin ayns e laueyn, smooinaghtyn beagh red erbee dy bragh taghyrt reesht er aght dooghyssagh. ",
"      “I should like to have it explained,” said the Mock Turtle.","      “By vie lhiams soilsheydys jeh,” dooyrt y Far-Ligganagh Marrey. ",
"      “She can’t explain it,” said the Gryphon hastily. “Go on with the next verse.”","      “Cha vod ee soilshaghey magh eh,” dooyrt y Gryphon dy siyragh. “Gow er lesh y nah rane.”",
      “But about his toes?” the Mock Turtle persisted. ,      “Agh cre mysh ny meir-choshey echey?” ren y Far-Ligganagh Marrey goll er ny sodjey. ,
"       “How could he turn them out with his nose, you know?”","       “Cre’n aght oddagh eh kiartagh ad lesh e ’troin, vel oo sheiltyn?"" ",
"       “It’s the first position in dancing.” Alice said; but was dreadfully puzzled by the whole thing, and longed to change the subject.","       “Shen y chied ynnyd ayns daunsin,” dooyrt Ealish; agh v’ee jeant fud y cheilley dy h-agglagh liorish y clane red, as v'ee laccal caghlaa y chooish dy debejagh. ",
"       “Go on with the next verse,” the Gryphon repeated impatiently: “it begins ‘I passed by his garden.’”","       “Gow er lesh y nah rane,” dooyrt y Gryphon reesht: “t’eh goaill toshiaght ‘As yeeagh mee sy gharey.’”",
"      Alice did not dare to disobey, though she felt sure it would all come wrong, and she went on in a trembling voice:—","      Cha b’loys da Ealish ve mee-viallagh, ga dy heill ish dy beagh brock ayn, as hie ee er ayns coraa er craa: —",
"       “I passed by his garden, and marked, with one eye,","       “As yeeagh mee sy gharey, as yeeagh lesh un tooill, ",
How the Owl and the Panther were sharing a pie—”,Er y Hullad as Panther as pye oc lesh feill: ,
[later editions continued as follows],,
"The Panther took pie-crust, and gravy, and meat,","Va scroig ec y Phanther, as feill vie, as soo, ",
,,
While the Owl had the dish as its share of the treat.,Choud’s va’n jyst ec y Hullad myr ayrn jeh’n stoo. ,
"When the pie was all finished, the Owl, as a boon,","Tra va’n phye ersooyl, eeit, va’n Hullad jeant bwooiagh,",
Was kindly permitted to pocket the spoon:,Tra hug ad y spein da dy chur lesh dy feagh:,
"While the Panther received knife and fork with a growl,","Ghow y Panther y skynn as yn aall lesh gurr, ",
And concluded the banquet—,Hug kione er y lhongey — ’,
"      “What is the use of repeating all that stuff,” the Mock Turtle interrupted, “if you don’t explain it as you go on? ","     “Cha nel eh feeu dy ghra ooilley y stoo shen,” vrish y Far-Ligganagh Marrey stiagh, “mannagh vel oo cur y bun jeh myr t’ou goll er. ",
It’s by far the most confusing thing I ever heard!”,Cha ren mee rieau clashtyn lheid y red shen oddys cur ort dy ve cho fud y cheilley!”,
"      “Yes, I think you’d better leave off,” said the Gryphon: and Alice was only too glad to do so.","      “She, er lhiam dy bare dhyt cur sthap er,” dooyrt y Gryphon, as va Ealish feer wooiagh shen y yannoo. ",
“Shall we try another figure of the Lobster Quadrille?” the Gryphon went on. “Or would you like the Mock Turtle to sing you a song?”,     “Jeanmayd prowal figgyr elley jeh'n Whadrille-Gimmagh?” hie y Gryphon er. “Ny by vie lhiat clashtyn arrane elley veih'n Far-Ligganagh Marrey?” ,
"“Oh, a song, please, if the Mock Turtle would be so kind,” Alice replied, so eagerly that the Gryphon said, in a rather offended tone, ","     “Ogh, arrane, my sailt, my vees y Far-Ligganagh Marrey cho kenjal,” dreggyr Ealish cho jeean as dy dooyrt y Gryphon as snee er, beggan, ",
“Hm! No accounting for tastes!,“Hm! Cha nod oo toiggal ‘share lhiam’!,
"Sing her ‘Turtle Soup ,’ will you, old fellow?”","Gow ‘Awree Ligganagh Marrey’ jee, jean uss, henn charrey?”",
"The Mock Turtle sighed deeply, and began, in a voice sometimes choked with sobs, to sing this:—","Dosnee y Far-Ligganagh Marrey dy dowin, as ghow eh toshiaght, ayns coraa va plooghit liorish soghyn, er yn arrane shoh:—",
"“Beautiful Soup, so rich and green,","“Awree Aalin, mie as glass, ",
Waiting in a hot tureen!,Fuirraght dy çheh ayns jyst jeh gless! ,
Who for such dainties would not stoop?,Quoi nagh vod goaill y stoo cho beayn? ,
"Soup of the evening, beautiful Soup!","Awree yn ’astyr, Awree aalin! ",
"Soup of the evening, beautiful Soup!","Awree yn ’astyr, Awree aalin! ",
    Beau—ootiful Soo—oop!,Aw-ree aa-lin! ,
    Beau—ootiful Soo—oop!,Aw-ree aa-lin! ,
"Soo—oop of the e—e—evening,","Aw-ree yn 'as-tyr, ",
"    Beautiful, beautiful Soup!",Awree cho aalin!” ,
"“Beautiful Soup! Who cares for fish,",“Awree Aalin! Quoi s'mie lesh eeast. ,
"Game, or any other dish?",Kiark ny kellagh ruy ayns jyst? ,
Who would not give all else for two p,Quoi nagh derragh gagh nhee bwaagh ,
ennyworth only of beautiful Soup?,Son bolgum beg jeh'n vine ta bwooiagh? ,
Pennyworth only of beautiful Soup?,Bolgum beg jeh'n awree aalin? ,
    Beau—ootiful Soo—oop!,Aw-ree aa-lin! ,
    Beau—ootiful Soo—oop!,Aw-ree aa-lin! ,
"Soo—oop of the e—e—evening,","Aw-ree yn 'astyr, ",
"    Beautiful, beauti—FUL SOUP!”",Aw-ree cho AALIN!” ,
"“Chorus again!” cried the Gryphon, and the Mock Turtle had just begun to repeat it, when a cry of “The trial’s beginning!” was heard in the distance.","“Co-chiaull reesht!” dyllee y Gryphon, as va'n Far-Ligganagh Marrey er ngoaill toshiaght er reesht tra va eam jeh “Ta'n chooish- leigh goaill toshiaght!” ry chlashtyn sy foddid. ",
"      “Come on!” cried the Gryphon, and, taking Alice by the hand, it hurried off, without waiting for the end of the song.","     “Hooin roin!” dyllee y Gryphon, as, goaill greim er laue Ealish, hie eh roish, gyn fuirraght rish jerrey yn arrane. ",
"“What trial is it?” Alice panted as she ran; but the Gryphon only answered “Come on!” and ran the faster, ",      “Cre’n chooish-leigh t’ayn?” ren Ealish pandoogh myr v'ee roie; agh cha dreggyr y Gryphon agh “Hooin roin!” as roie eh ny smoo tappee. ,
,,
"while more and more faintly came, carried on the breeze that followed them, the melancholy words:—","Ec y traa cheddin, va ny goan trimshagh shoh ry chlashtyn as ad er nyn ymmyrkey liorish y fynneraght beg dy gheay va geiyrt orroo:— ",
"“Soo—oop of the e—e—evening,","“Aw-ree yn ’as-tyr, ",
"    Beautiful, beautiful Soup!”",Awree cho aalin!” ,
CHAPTER XI.,CABDYL 11 ,
Who Stole the Tarts?,Quoi Gheid ny Sooanyn? ,
"     The King and Queen of Hearts were seated on their throne when they arrived, ",     Va Ree as Benrein ny Creeaghyn nyn soie er nyn stoyl-reeoil tra raink ad. ,
"with a great crowd assembled about them—all sorts of little birds and beasts, as well as the whole pack of cards:","Va chionnal mooar mygeayrt y moo - dy chooilley horch dy ushag veg as cretoor, marish y clane sthock dy chaartyn:",
"the Knave was standing before them, in chains, with a soldier on each side to guard him; and near the King was the White Rabbit, with a trumpet in one hand, and a scroll of parchment in the other.","va'n Fieaumanagh ny hassoo kiongoyrt roo, ayns geulaghyn, as sidoor er gagh cheu dy 'reayll rick er; as vaʼn Chonning Vane faggys da'n Ree, as cayrn ayns un laue as scrolley dy phabyr craitnagh sy laue elley.",
"In the very middle of the court was a table, with a large dish of tarts upon it: they looked so good, that it made Alice quite hungry to look at them—",Kiart ayns y vean jeh’n chooyrt va boayrd as jyst mooar lane dy hooanyn er: v’ad jeeaghyn cho mie as dy row accrys dy liooar çheet er Ealish as ish agh jeeaghyn orroo — ,
"“I wish they’d get the trial done,” she thought, “and hand round the refreshments!”","“Saillym dy beagh y chooish leigh jeant oc,” smooinee ish, “as dy derragh ad magh ny h-ooridee!” ",
"     But there seemed to be no chance of this, so she began looking at everything about her, to pass away the time.",     Agh v’eh jeeaghyn nagh beagh shen taghyrt noadyr; myr shen ghow ee toshiaght dy yeeaghyn er dy chooilley nhee mygeayrt y mooee dy cheau yn traa. ,
"    Alice had never been in a court of justice before, but she had read about them in books, and she was quite pleased to find that she knew the name of nearly everything there. “That’s the judge,” she said to herself, “because of his great wig.”","    Cha row Ealish rieau er ve ayns cooyrt leigh roie, agh v'ee er lhaih my nyn gione ayns lioaryn, as v'ee jeant bwooiagh dy liooar tra hooar ee magh dy row fys eck er gagh nhee ayns shen, bunnys. “Shen y briw,” dooyrt ee ree hene, “kyndagh rish e washag vooar.”",
"    The judge, by the way, was the King; and as he wore his crown over the wig, (look at the frontispiece if you want to see how he did it,) he did not look at all comfortable, and it was certainly not becoming.","    She yn Ree, ta fys ayd, va'n briw; as, er y fa dy row eh ceau e attey harrish y washag (jeeagh er y chaslys toshee my t’ou laccal fakin cre’n aght v’eh jeant echey), cha row eh jeeaghyn souyr noadyr, as son shickyrys cha row eh cooie. ",
"     “And that’s the jury-box,” thought Alice, “and those twelve creatures,” (she was obliged to say “creatures,” you see, because some of them were animals, and some were birds,) “I suppose they are the jurors.”","     “As shen bink ny bingey,” smooinee Ealish; “as y daa chretoor yeig shen,” (v’ee eginit gra “cretoor”, t’ou toiggal, er y fa dy row paart jeu nyn meiyn as paart nyn ushagyn,) “ta mee sheiltyn dy nee ny fir bingagh ad shen.”",
"She said this last word two or three times over to herself, being rather proud of it: for she thought, and rightly too, that very few little girls of her age knew the meaning of it at all. ","Dooyrt ee y raa s'jerree daa ny tree keayrtyn ree hene, er y fa dy row ee goaill moyrn dy liooar ass: er y fa dy heill ee, as v'ee kiart, nagh row agh shiartanse feer veg dy inneenyn aegey jeh'n eash eck toiggal y bun jeh noadyr. ",
"However, “jury-men” would have done just as well.","Aghterbee, veagh ""Fir ny bingey"" mie dy liooar neesht. ",
"    The twelve jurors were all writing very busily on slates. “What are they doing?” Alice whispered to the Gryphon. “They can’t have anything to put down yet, before the trial’s begun.”","    Va’n daa chretoor yeig sy ving ooilley screeu feer tarroogh er sclateyn. ""Cre t'ad jannoo?” hannish Ealish rish y Gryphon. ""Cha nod red erbee ve oc foast, roish y toshiaght jeh'n chooish."" ",
"     “They’re putting down their names,” the Gryphon whispered in reply, “for fear they should forget them before the end of the trial.”","     “Ta’d screeu sheese nyn enmyn,” hannish y Gryphon myr freggyrt, ""er aggle dy bee ad jarroodit oc roish y jerrey jeh'n chooish.”",
"“Stupid things!” Alice began in a loud, indignant voice, but she stopped hastily, for the White Rabbit cried out, “Silence in the court!” and the King put on his spectacles and looked anxiously round, to make out who was talking.","     “Cretooryn bolvaneagh!” dooyrt Ealish ayns coraa niartal as corree; agh scuirr ee ee hene dy tappee, er y hon dy dyllee y Chonning Vane magh “Tostid sy chooyrt!”, as hug y Ree mysh e speckleyryn as ghow eh toshiaght dy yeeaghyn mygeayrt dy h- imneagh dy 'eddyn magh quoi va loayrt. ",
"Alice could see, as well as if she were looking over their shoulders, that all the jurors were writing down “stupid things!” on their slates, and she could even make out that one of them didn’t know how to spell “stupid,” and that he had to ask his neighbour to tell him. “A nice muddle their slates’ll be in before the trial’s over!” thought Alice.","Oddagh Ealish fakin, kiart cho mie as dy beagh ee jeeaghyn harrish ny geayltyn oc, dy row ooilley ny fir bingagh screeu sheese “Cretooryn bolvaneagh!” er nyn sclateyn, as v'ee abyl fakin nagh row fys ec nane jeu er yn aght kiart dy screeu ""bolvaneagh"" as dy beign dou shirrey cooney veih'n naboo echey. ""She brock kiart vees er nyn sclateyn roish my vees y chooish harrish!"" smooinee Ealish. ",
     One of the jurors had a pencil that squeaked.,     Va penn leoaie ren jeestyrnee ec nane jeh ny fir bingagh.,
"This of course, Alice could not stand, and she went round the court and got behind him, and very soon found an opportunity of taking it away. ","Dy dooghyssagh, cha dod Ealish jannoo lesh shoh, as hie ee mygeayrt y chooyrt, cooyl echey, as, ayns tammylt beg, hooar ee caa dy ghoaill ee ersooyl veih. ",
"She did it so quickly that the poor little juror (it was Bill, the Lizard) could not make out at all what had become of it; so, after hunting all about for it, he was obliged to write with one finger for the rest of the day; and this was of very little use, as it left no mark on the slate.","Va shen jeant cho tappee eck as nagh dod y fer bingagh boght (she Illiam, y Jiolgan Leaghyr, v'ayn) toiggal cre haink er; myr shen, erreish da v'er hirrey ee dy chooilley voayl, v'eh eginit screeu lesh un vair son y chooid elley jeh'n laa; as va shoh dyn ymmyd, er y fa nagh row cowrey faagit er y sclate. ",
"      “Herald, read the accusation!” said the King.","      “Haghter, lhaih yn cassid!” dooyrt y Ree. ",
"     On this the White Rabbit blew three blasts on the trumpet, and then unrolled the parchment scroll, and read as follows:—","     Lesh shen, heid y Chonning Vane tree keayrtyn er y chayrn, as eisht doshil eh y scrolley pabyr craitnagh, as lhaih eh myr shoh heese:—",
"“The Queen of Hearts, she made some tarts,","“Benrein ny Creeaghyn, ren ish ny sooanyn, ",
,,
    All on a summer day:,"     Sy tourey, ayns y laa: ",
"The Knave of Hearts, he stole those tarts,","Y Fieaumanagh hene, gheid eh ny sooanyn,",
    And took them quite away!”,"     Ersooyl lesh, as eshyn er craa!”",
"      “Consider your verdict,” the King said to the jury.","     Smooinee-jee er nyn mriwnys,” dooyrt y Ree rish y ving.",
"      “Not yet, not yet!” the Rabbit hastily interrupted. “There’s a great deal to come before that!”","     “Cha nee foast, cha nee foast!” vrish y Chonning stiagh dy siyragh. “Ta ram ry heet roish shen!”",
"      “Call the first witness,” said the King; and the White Rabbit blew three blasts on the trumpet, and called out, “First witness!”","     “Cur fys er y chied feanishagh,” dooyrt y Ree; as heid y Chonning Vane tree keayrtyn er y chayrn, as dyllee eh magh “Y chied feanishagh!”",
     The first witness was the Hatter. He came in with a teacup in one hand and a piece of bread-and-butter in the other. ,     She yn Eddeyder va'n chied feanishagh. Haink eh stiagh as cappan tey ayns un laue as meer dy arran as eeym sy laue elley. ,
"“I beg pardon, your Majesty,” he began, “for bringing these in: but I hadn’t quite finished my tea when I was sent for.”","“Gow-jee my leshtal, Ree Ooasle,” ghow eh toshiaght, ""son cur lhiam ad shoh stiagh; agh cha row er chur kione er my hey dy kiart tra hug ad fys orrym.” ",
"      “You ought to have finished,” said the King. “When did you begin?”","     “Lhisagh kione er ve currit ayd er,” dooyrt y Ree. “Cuin ghow uss toshiaght?” ",
"     The Hatter looked at the March Hare, who had followed him into the court, arm-in-arm with the Dormouse. “Fourteenth of March, I think it was,” he said.","     Yeeagh yn Eddeyder er y Waagh Vart, va er neiyrt er stiagh sy chamyr-cooyrtey as eh uillin er uillin lesh y Lugh Vagheragh. “Y chiarroo laa jeig jeh Mee Vart, er lhiam.” dooyrt eh. ",
"      “Fifteenth,” said the March Hare.","      “Yn wheiggoo laa jeig,” dooyrt y Mwaagh Vart. ",
"      “Sixteenth,” added the Dormouse.","      “Yn cheyoo laa jeig,” dooyrt y Lugh Vagheragh. ",
"      “Write that down,” the King said to the jury, and the jury eagerly wrote down all three dates on their slates, and then added them up, and reduced the answer to shillings and pence.","      “Screeu-jee shen sheese,” dooyrt y Ree rish y ving; as screeu y ving sheese dy jeean ooilley ny tree dateyn er ny sclateyn oc, as eisht ren ad cur ad ry cheilley as dobbree ad magh yn ansoor ayns skilleeyn as pingyn. ",
"      “Take off your hat,” the King said to the Hatter.","      “Cur jeed dty edd,” dooyrt y Ree rish yn Eddeyder. ",
"      “It isn’t mine,” said the Hatter.","     “Cha nel eh lhiams,” dooyrt yn Eddeyder. ",
"“Stolen!” the King exclaimed, turning to the jury, who instantly made a memorandum of the fact.","     “Geidit!” docklee magh y Ree as eh çhyndaa gys y ving, ren memrane jeh’n fys shen dy çhelleeragh. ",
"“I keep them to sell,” the Hatter added as an explanation; “I’ve none of my own. I’m a hatter.”","      “Ta mee freayll ad dy chreck,” hoilshee yn Eddeyder magh y chooish. “Cha nel veg jeu lhiams. Ta mee my eddeyder.” ",
"     Here the Queen put on her spectacles, and began staring at the Hatter, who turned pale and fidgeted.","     Er shoh, hug y Venrein urree e speckleyryn, as ghow ee toshiaght dy vlakey feer jeean er yn Eddeyder, ren çheet dy ve bane-eddinagh as foostyragh. ",
"“Give your evidence,” said the King; “and don’t be nervous, or I’ll have you executed on the spot.”","      “Abbyr y feanish ayds,” dooyrt y Ree; “as ny bee faitagh, er nonney bee uss currit gy baase liorish yn oardagh aym dy çhelleeragh.”",
,,
"This did not seem to encourage the witness at all: he kept shifting from one foot to the other, looking uneasily at the Queen, ",     Cha row eh jeeaghyn dy row shoh greinnaghey y feanishagh noadyr: v’eh kinjagh nhedderagh veih un chass gys y chass elley as eh jeeaghyn er y venrein dy h-imneagh.,
and in his confusion he bit a large piece out of his teacup instead of the bread-and-butter.,V’eh cho fud y cheilley as dy ghreim eh meer vooar ass e chappan tey syn ynnyd jeh'n arran as eeym. ,
"Just at this moment Alice felt a very curious sensation, which puzzled her a good deal until she made out what it was: she was beginning to grow larger again, and she thought at first she would get up and leave the court; but on second thoughts she decided to remain where she was as long as there was room for her.","Jeeragh ec y thootch shoh, va Ealish gennaghtyn feer whaagh, ren boirey urree dy mooar gys hoig ee cre va taghyrt: v’ee goaill toshiaght dy aase mooar reesht, as smooinee ee hoshiaght dy drog- gagh ee urree as faagail y chooyrt; agh lurg smooinaght, reih ish dy hannaghtyn raad v'ee cho foddey as va reamys ayn jee. ",
"      “I wish you wouldn’t squeeze so.” said the Dormouse, who was sitting next to her. “I can hardly breathe.”","     “Saillym nagh jinnagh oo jingey myr shen,” dooyrt y Lugh Vagheragh va ny soie sniessey jee. “S’doillee dou tayrn ennal.” ",
"      “I can’t help it,” said Alice very meekly: “I’m growing.”","      “Cha nel niart aym er,” dooyrt Ealish feer veen: “ta mee gaase.”",
"      “You’ve no right to grow here,” said the Dormouse.","     “Cha nel cair dhyt gaase ayns shoh,” dooyrt y Lugh Vagheragh. ",
"      “Don’t talk nonsense,” said Alice more boldly: “you know you’re growing too.”","      “Ny jean fockley boghtynid,” dooyrt Ealish ny smoo daaney: “ta fys ayd dy vel uss gaase neesht.” ",
"      “Yes, but _I_ grow at a reasonable pace,” said the Dormouse: “not in that ridiculous fashion.” ","      “Ta, agh ta mish gaase moal dy liooar,"" dooyrt y Lugh Vagheragh: ""cha nee er yn aght faghidagh shen."" ",
And he got up very sulkily and crossed over to the other side of the court.,As hrog eh er feer phooitchagh as hie eh harrish gys y çheu elley jeh'n chooyrt. ,
"All this time the Queen had never left off staring at the Hatter, and just as the Dormouse crossed the court, she said to one of the officers of the court, “Bring me the list of the singers in the last concert!” ","Ooilley yn traa shen, va’n Venrein kinjagh blakey er yn Eddeyder, as, kiart myr va’n Lugh Vagheragh er ngoll tessen, dooyrt ee rish nane jeh fir oik ny cooyrtey, “Cur lhiat dou rolley ny h-arraneyderyn sy chuirrey kiaull shoh chaie!”",
"on which the wretched Hatter trembled so, that he shook both his shoes off.","Er shoh, va’n Eddeyder treih er craa wheesh as dy huitt e vraagyn jeh. ",
"      “Give your evidence,” the King repeated angrily, “or I’ll have you executed, whether you’re nervous or not.”","     “Abbyr y feanish ayd,” dooyrt y Ree reesht dy fergagh, ""er nonney bee oo currit gy baase liorish yn oardagh aym, faitagh ny dyn.”",
