Manx,English,Notes,,,
"Ren Illiam gynsaghey sheshaght-chiaullee ec— mysh yn vlein hoght cheead yeig as daeed, as hug eh yn chorree er y dooinney mooar, lesh kiaulleeagh:","William taught a choir at —— about the year eighteen hundred and forty, and he made the big man (squire) angry, by singing:",,,,
“Ga dy jean deiney mee-chrauee gaase berchagh as mooar.”,“Though wicked men grow rich and great.”,,,,
Va shoh ooilley ny hooar ad kiaullit. ,This was all they got sung. ,,,,
"Haink yn dooinney mooar magh ass, as deiyr eh ad ooilley ersooyl voish y thie. ","The big man came out, and drove them all away from the house.",,,,
"Hie ny kiaulleyderyn gys shen, smooinaghtyn dy yannoo mooar jeh.","The singers had gone there, thinking to make big (a great deal) of him.",,,,
"V’eh jeant cleragh skeerey yn nah cheayrt mysh y vlein hoght cheead yeig as jeih as daeed, as cheayll mee eh kiaulleeagh paart jeh ny shenn arraneyn Shepherd, lesh whilleen shenn chiaull eyderyn as oddagh eh geddyn ry-cheilley.","He was made parish clerk the second time in the year eighteen hundred and fifty, and I heard him singing some of Shepherd’s old tunes, with as many of the old singers as he could get together.",,,,
"Ayns yn vlein hoght cheead yeig as three feed, yn vlein s’j erree v’eh cleragh ny skeerey, cheayll mee eh kiaulleeagh, ec yn Oie’l Voirrey, nane jeh ny shehn charvalyn s’bwaaie.","In the year eighteen hundred and sixty, the last time he was parish clerk, I heard him singing, at the Oie’l Voirrey, one of the most beautiful old carols.",,,,
"Lurg yn Oie’l Voirrey va harrish, vrie mee jeh row yn chiaulleeaght echey er y hon. ","After the Oie’l Voirrey was over, I asked him if he had the music for it. ",,,,
"Dooyrt eh rhym, “Nagh row kiaulleeaght erbee huggey.” ","He said to me, “There is no music to it.” ",,,,
"Ren mee goaill sheese eh lurg shen voish yn chiaulleeaght echey, as t’eh yn charval “Shinyn bochillyn maynrey shinyn.”","I took it down after from his singing, and it is the carol “We happy herdsmen, we.""",,,,
"Bollagh Illiam cheet gys thie my yishig mychione paart dy kirree va my yishig freayll da, as tra va mee my ghuilley beg, v’eh cliaghtey cur lesh hym lossereeyn jeh dy chooilley horch, as briagh jeem row fys aym c’red v’ad. ","William used to come to my father’s house about some sheep my father was keeping for him, and when I was a little boy he used to bring me herbs of every kind, and ask me if I knew what they were. ",,,,
"Ve ny skeeallyn echey, as feaishtnaghyn, ren hoshi aght cur ayns m’aigney yn yeearree dy ve fer-lhee. ","It was his stories, and charms, that first put into my mind the desire to be a doctor. ",,,,
"Hoar eh baase tra va mee gynsaghey er son fer-lhee ec Hospital Guy, Lunnon, as ta mee ayns lhiastynys mooar da er son yn tushtey jeh’n saase-lheihys jeh sleih Manninagh keead blein er-dy-henney.","He died when I was learning for a doctor at Guy’s Hospital, London, and I am in great debt to him for the knowledge of the (folklore) medicine of the Manx people a hundred years ago.",,,,
"Shynney lesh ny Manninee kiaulleeaght, as ghow eh ayrn mie ayns ny feaillaghyn oc. ","The Manx love music, and it took a good share in their feasts.",,,,
"Va ny arraneyn kiaullit ayns ny thieyn oast, dy cheau yn traa.","Songs were sung in the taverns, to spend the time.",,,,
"Va’n obbyr cadjin ayns ny thieyn, ayns yn gheurey, jannoo jeebin. ","It was a common work in the houses, in the winter, to make nets. ",,,,
"Fer erbee, va arrane noa echey, va’n dooinney mooar jeh’n thie.","Any one, who had a new song, was the big man of the house.",,,,
"Va ny ‘neenyn aegey, as ny guillyn aegey, meeteil cooidjagh ayns thieyn eirinee, dy chiaulleeagh as daunsey ec yn oie.","Young girls, and young boys, met together in the farmhouses, to sing and dance at night.",,,,
"Veagh arraneyn noa kiaullit ec ny feaillaghyn oc, as harragh bannag arraneyderyn dy chiaulleeagh arraneyn noa.","New songs would be sung at their feasts, and a ballad-singer would come to sing new songs.",,,,
"Va bannag dy mennick er drogh phabyr, as tra veagh yn phabyr fillit, as freaylt ayns yn phoggad son traa liauyr, veagh tuill ayns y vannag, as va’n vannag-arraneyder eignit dy scuirr.","The ballad was often on bad paper, and when the paper would be folded, and kept in the pocket for a long time, there would be holes in the ballad, and the ballad-singer was obliged to stop.",,,,
"Ta ny arraneyn shinney Manninagh t’ad feer hrimsagh, as t’ad ayns yn Mode Dorianagh. My nee shiu goaill yn ogher D er yn piano, as cloie ny lomarcan er ny ogheryn baney, nee shiu cloie ayns yn Mode Dorianagh.","The oldest Manx songs are very sad, and they are in the Dorian Mode. If you will take the key D on the piano, and play only on the white keys, you will play in the Dorian mode.",,,,
"Ta ny arraneyn goll rish caayn jeh hoght barryn, as ta mish smooinaghtyn dy vel mooarane jeu er ve goit voish ny abbotyn, va skeaylt trooid ooilley Mannin. ","The songs are like a tune of eight bars, and I think that many of them have been taken from the monks, spread throughout all the Isle of Man. ",,,,
"Ta ooilley kiaulleeaght, ec y traa t’ayn, screeuit ayns yn Mode Ionianagh, ny Mode Major, ny ayns yn Mode Aeolianagh, ny Mode Minor. ","All music, at the present time, is written in the lonian mode, or Maj or mode, or in the Aeolian mode, or Minor mode. ",,,,
"Ta my charrey W. H. Gill, er n’insh dou dy row feddan-kiaullee feddynit ayns oaie ayns Egypt. ","My friend, W. H. Gill, told me that there was a musical pipe found in a grave in Egypt, ",,,,
"V’eh cloiet ec dooinney ayns Lunnon ec Meeiteil Kiaulleeaght, as ren eh cur yn un horch dy noteyn kiaullee as yinnagh feddan cur ec y traa t’ayn. ","and it was played by a man in London at a musical meeting, and it made the same kind of musical notes as a pipe (flute) would give at the present time. ",,,,
V’eh thousaneyn dy vleeantyn dy eash. ,It was thousands of years old.,,,,
Ta ny Mannnee er reayll yn Mode Dorianagh ny share na ashoon erbee elley.,The Manx have kept (preserved) the Dorian mode better than any other nation.,,,,
CABDIL XII,CHAPTER XII,,,,
BEAGHEY,FOOD,,,,
PAART dy laghyn v’ad ooilley goaill yn un horch dy veaghey.,SOME days they all took the same kind of food. ,,,,
"Oie Houney—Praaseyn broojit, as eeast, as pesmadyn.","Hollantide Eve : bruised potatoes, fish, and parsnips.",,,,
"Oie Innyd—Sollaghyn son jinnair, broit as eean kiark son shibber, soddag phash.","Shrove Tuesday : “sollaghyn” for dinner, broth and chicken for supper, pancakes.",,,,
"Jeheiney Chaist—Barnee son anjeal, oohyn as eeast son jinnair.","Good Friday : flitters* for breakfast, eggs and fish for dinner.",,,,
,* Limpets.,,,,
Jerdein Frastyl * “beign gee feill eer dy beagh eh meer yn roih echey.”,Holy Thursday + : “should eat flesh even if one had to eat a piece of his own arm.”,,,,
* “Er yn laa shoh cha n’eign diu jeeaghyn choud as yinnagh shiu fakin.”,+ “On this day you must not look as far as you would (be able to) see.”,,,,
Va’n chooid smoo jeh ny eirinee jannoo yn imbyl oc hene.,Most of the farmers made their own brewing. ,,,,
Va thie-imlee ec dy chooilley skeerey da hene.,There was a brewing house in each parish for itself.,,,,
Milljag — lhune roish ta’n vry currit ayn.,Wort — ale before the malt is put in.,,,,
"Syllabub — lhune cheh, as oohyn currit ayn.",Syllabub—warm ale and eggs put into it.,,,,
Lhune jeant cheh lesh cur yn brod greesagh jiarg ayn.,Ale warmed and pepper put in it.,,,,
"Lhune jeant cheh, as pibbyr currit ayn.",Ale warmed and pepper put in it.,,,,
Awnroie — ushtey lesh feill roish te cheet dy ve broit.,Pot liquor — water with flesh-meat before it comes to the boil.,,,,
Amvlass — ushtey cheh as bainney vestit.,Amvlass — hot water and buttermilk.,,,,
"Cowree — Va skeelaghyn corkey currit ayns ushtey, as eisht freaylt ghaa ny three dy laghyn, as eisht currit trooid creear, eisht va’n soolagh broit, as eeit marish bainney millish.","Sowins —Oatmeal was put in water, and then kept two or three days, and then put through a sieve ; then the liquor was boiled and eaten with sweet milk.",,,,
"V’eh dy merinick goit er son shibber, ny mrastyr beg.","It was often taken for supper, or “mrastyr beg.”",,,,
Oddagh eh ve jeant jeh garvain ayns yn aght cheddin.,It might be made of groats in the same way.,,,,
"Va sollaghyn jeant jeh poddash meinn corkey, as awree j eh feill broiet, as va’n awree eeit marish yn phoddash.","“Sollaghyn” was made of porridge oatmeal, and the liquor of boiled meat, and the liquor was eaten with the porridge.",,,,
Sollaghyn Gharvain — garvain broiet ayns soolagh feill vroit. ,“Sollaghyn Gharvain” — Groats boiled in the liquor of boiled meat. ,,,,
"Tra bee ad chiu myr poddash, cur ad ayns claare, as goaill yn toolagh maroo.","When they are thick as porridge, put them into a dish, and take the liquor with them.",,,,
"Broish — arran corkey thummit ayns awree, as eeit marish.","“Broish” — Oat bread steeped in broth, and eaten with it.",,,,
"Veagh eeyrn eeit marish poddash, tra veagh yn vainney goan.",Butter would be eaten with porridge when milk was scarce.,,,,
"Cranchyn ny croaghan. Lheie yn eeh, as eisht mast garvain marish.","“Cranchyn.”—Melt the fat, and then mix groats with it.",,,,
"Haggis — prinjeig cheyrragh, lhieent lesh feill broojit, praaseyn, unnishyn, as garvain, as broiet son traa liauyr.","Haggis — the stomach of a sheep, filled with meat cut small, potatoes, onions, and groats, and boiled for a long time.",,,,
"Awnlin — red erbee eeit marish arran.; myr eeym, ny cashey, ny bainney.","Kytshen — anything eaten with bread ; such as butter, cheese, or milk.",,,,
"Bee bane, bee blasstal, bee blasstal broiet, arran curnaght, arran oarn, arran corkey.","White meat, tasty meat, delicacy, wheat bread, barley bread, oat bread.",,,,
"Crammelt va keint dy horch dy phishyr, faagit son oie ayns bainney.","Crammylt was a variety of a kind of pea, steeped for a night in milk.",,,,
"Va’n oarn cheerit er losht, ny clagh chiowit harrish aile moain, as eisht v’ee beilt ayns braain, ny clagh vleih veayn hrial.*","Barley was dried on a hot hearth, or stone, heated over a turf fire, and then was ground in a quern (hand-mill), or mill-stone made of granite. *",,,,
"* Ayns yn vlein shey cheead yeig as shiaght as daeed, ren Chiarn Derby goardrail dy chooilley vraain-laue dy ve brisht, as va sleih eignit dy gholl gys mwyljyn y chiarn.","* In the year sixteen hundred and forty-seven, Lord Derby ordered all hand-mills to be broken, and people were obliged to go to the lord’s mill.",,,,
"Va teayst jeant, as eisht v’ee fuinnit er yn losht. ","Dough was made, and then it was baked on a hot hearth. ",,,,
"V’ad enmyssit barreyn, ny berreenyn.",They were called cakes. ,,,,
"Va’n nane s’jerree dy mennick ny s’chee na va feallagh elley, as ve enmyssit “soddag-verreen.”","The last one was often thicker than the others, and it was called a “bonnag”. ",,,,
FURMITY,FURMITY,,,,
"Gow oarn skihit, as broie eh ayns ushtey mysh oor. ","Take shelled barley, and boil it in water about an hour. ",,,,
"Eisht cur paart dy vainney mulish ayn, eisht mast red beg dy flooyr ayns bainney feayr, as cur ad ayns y phash, as mast ad gys bee ad currit lhieu gys cloie, as cloiet dy mie.","Then put some sweet milk in it, then stir a little flour in cold milk, and put them in the pot, and stir them till they will be brought to boil, and boiled well.",,,,
Praaseyn as skeddan.,Potatoes and herring.,,,,
"Broit dy chiark, feill-vart, ny feill-vohlt, broit lesh oarn skihlt, as napinyn, carrageyn, kail, lhuss.-pharslee, glassereeyn-garey, ooilley giarit ayns meeyrn veggey.","Broth of fowl, beef or mutton, boiled with shelled barley, and turnips, carrots, cabbage, parsley, and pot-herbs, all chopped up into small pieces.",,,,
"Kiark broiet, as meer dy cherroo vuc, ny lieckan.","Boiled fowl, and a piece of ham or pig’s cheek.",,,,
Arran as bainney.,Bread and milk.,,,,
"Binjean — bainney chiowit, as awree yn vinnid currit ayn, as faagit mysh lieh oor dy aase chiu.","Binjean (curdled milk) — milk warmed, and liquor of rennit put into it, and left about half an hour to get thick (set).",,,,
"Flooyr, as oohyn, as bainney, mastit seose dy cheilley, as broit ayns clooid aanrit.","Flour, and eggs and milk, mixed together, and boiled in a linen cloth.",,,,
"Teaystag — Va flooyr, as eeh, as ushtey, mastit cooidjagh, as broit ayns awree. ","Dumpling.— Flour; suet, and water mixed together, and boiled in broth.",,,,
"Praasyn, poanrey mooar, as cabash, broit kione y cheilley, as broojit.","Potatoes, large beans, cabbage, boiled together, and bruised.",,,,
"“Pash mie dy vainney broit, lesh craa braew dy arran oarn,” as “berreen arran oarn, lesh cheeid dty vass y laue dy eeym er.”","“A good pot of boiled milk, with a brave shake of barley bread,"" and "" a cake of barley bread with the thickness of the palm of the hand of butter on it.”",,,,
CABDIL XIII,CHAPTER XIII,,,,
SKEERAGHYN,PARISHES,,,,
TA’N Ellan Vannin rheynnit ayns shiaght skeeraghyn jeig.,THE Isle of Man is divided into seventeen parishes. ,,,,
Ta dagh skeerey rheynnit ayns Treenyn.,Each parish is divided into Treens.,,,,
Ta dagh treen rheynnit ayns kierroo hallooinyn.,Each Treen is divided into quarterlands.,,,,
Va keeill ayns dagh treen.,There was a church in each Treen.,,,,
"Va bwaagagh, ny maynagh, cummal ayns y cheeill.","A hermit, or monk, lived in the church.",,,,
"V’ad goanluckey yn sleih mygeayrt y cheeill, son dy beagh ad ny sniessey da’n vaynagh.","They buried people about the church, so that they would be near the monk.",,,,
"Va’n cheeill as y vaynagh smooinit dy ve casherick, ny freaylt er-lheh.","The church and the monk were thought to be holy, or kept apart.",,,,
"Va ny oaieghyn jeant jeh claghyn lhic, soit er oirr, as cha row ad agh trie ny jees fo halloo. ","The graves were made of flat stones, set on edge, and they were only a foot or two under the ground. ",,,,
"Va dy kinjagh rheamys faagit eddyr ny claghyn, da’n spyrryd dy gholl magh as stiagh.","There was always space left be-tween the stones, for the spirit to go out and in. ",,,,
"Va’d dy mennick oanluckey yn chorp lesh yn eddin echey lesh y shiar, son dy row ad ooashleyderyn yn ghrian.","They often buried the body with its face to the east, for they were worshippers of the sun.",,,,
"Veagh yn twoaie er y laue hoshtal, as y jiass er y laue yesh, as beagh y sheear cheu chooylloo.","The north would be on the left hand, and the south on the right hand, and the west would be behind.",,,,
"Tra va dooinney er yn cheu hwoaie, ny er y cheu chiare, ny laue hoshtal, v’eh ersooyl veih y cheu yesh, ta shen dy ghra y cheu cliwe. ","When a man was on the north side, or the left side or left hand, he was away from the right side, the sword side ; ",,,,
V’eh goaill kiarail jeh hene.,he was taking care of himself.,,,,
"“Bee er dty hwoaie,” ta shen, “Bee er dty arrey.”","“Be on thy north,” that is, “Be on thy guard.”",,,,
"Tra v’eh er y cheu yesh, v’eh er y cheu stroshey, ny er y cheu fer oddagh goaill kiarail jeh, as va shen yn voayl smoo dy ooashley, yn laue yesh.","When he was on the right side he was on the strong side, or on the side one could take care of him, and that was the place of more honour, the right hand.",,,,
"Cha row toiggal erbee oc jeh’n Rollage Twoaie, agh va fys oc c’raad va’n ghrian girree, as c’raad hie ee dy lhie.","They had no conception of the North Star, but they knew where the sun rose, and where it set.",,,,
"Va’d dy mennick oanluckey argid, cluigeenyn, ny cliwenyn, as teighyn, ayns yn oaie son ymmyd da ny spyrrydyn.","They often buried money, beads, or swords, and hatchets, in the grave for the use of the spirits.",,,,
"Va’n vaynagh, ny bwaagagh, dy mennick oalyssyn ny pishagyri echey, as lioroo oddagh eh freayll drogh spyrrydyn ersooyl, ny spyrrydyn neuglen ersooyl. ","The monk, or hermit, often had spells or charms, and by them he could keep away evil spirits, or unclean ones.",,,,
,,,,,
"Ren ad myrgeddin smooinaghtyn dy voddagh eh jannoo assee daue, my yinnagh ad red erbee nagh bliack lhieu eh adsyn dy yannoo.","They also thought that he could do harm to them, if they would do anything he did not like them to do.",,,,
"Ta Manriin myrgeddin rheynnit ayns shey sheadinyn, ny rheynnyn lhuingys.","The Isle of Man is also divided into six Sheadings, or divisions for vessels.",,,,
"Ta three skeeraghyn ayns queig sheadinyn, as daa skeerey ayns un sheadin, ta shen Garff, Skeaylley Lonan as Skeeaylley Maghal.","There are three parishes in five sheadings, and two parishes in one sheading’—that is Garff, the parishes of Lonan and Maughold.",,,,
"Va ec dagh sheadin toshiagh jioarey, as va dooinney echey fo ta enmyssit guilley glesh.","Each sheading has a coroner, and he has a man under him called the lockman.",,,,
"Va ec dagh skeerey saggyrt, as thie er y hon dy chummal ayn.","Each parish has a parson, and a house for him to live in.",,,,
"Ta three pessonyn ayns Skeeaylley Vrishey, Skeeaylley Andreays, as Skeeaylley Ball-ny-Laaghey.","There are three rectors, in Kirk Bride, Kirk Andreas, and Ballaugh.  ",,,,
"Ta aspick reill harrish ny saggartyn, as t’eh cummal ec Court yn Aspick.","There is a bishop ruling over the parsons, and he lives at Bishop’s Court. ",,,,
Ta un ardyaghyn son slane Mannin.,There is an archdeacon for the whole of the Isle of Man.,,,,
Ta nane jeh ny shenn ayraghyn killagh gra cha jarg ardyaghyn ve dy bragh er ny hauail.,One of the old fathers of the Church says that an archdeacon will never be saved.,,,,
"Va cleragh skeerey ayns dy chooilley skeerey, as va glebe veg echey.","There was a parish clerk in every parish, and he had a small glebe.",,,,
Ayns Skeerey Vaghal va glebe vooar echey. ,In the parish of Maughold he had a large glebe.,,,,
"V’eh cooilleenit son yn chirveish echey ec feailiaghyn, poosaghyn, oanluckaghyn, as bashtaghyn, as ren eh geddyn groit hesheree, as ping yaagh.","He was paid for his services at feasts, weddings, funerals, and baptisms, and he got the plough groat, and smoke penny.",,,,
Va symneyder ayns dy chooilley skeerey. ,There was a sumner in every parish.,,,,
"Va’n churrym echey dy hendeil dy chooilley ghoonaght dy reayll moddee veih gentreil yn cheeill, as lurg da’n chirveish yn agglish ve harrish, v’eh dy yllagh ec giat yn rhullick as fockley magh pooar gioalyn noi sleih, dy chreck yn chooid oc.","It was his duty to attend every Sunday to keep dogs from entering the church, and after the church service was over, he had to call at the church-yard gate, and publish executions against people to sell their goods.",,,,
"V’eh myrgeddin dy gholl gys ooilley ny thieyn raad va baase, as gyn chymney ve jeant oc. ","He had also to go to all the houses where there was a death, and without a will made at (by) them. ",,,,
"V’eh dy ghoaill coontey jeh ooilley yn chooid oc, as creck ad, as rheynn yn leagh eddyr yn chynney sniessey, as geeck eh hene ass yn chied chione.","He had to take account of all their goods, and sell them, and divide the value between the nearest kin, and pay himself out of the first end (first of all).",,,,
"Va’n leagh elley echey, bunney sunderagh. ","He had another perquisite, the sumner’s sheaf.",,,,
"Dooinney va freayll piyr dy chabbil v’eh dy chur shey lhuiridyn jeh’n arroo, wheesh as yinnagh eh kiangle, as eisht ayns cosoylaghey son ooilley feallagh elley.","A man who kept a pair of horses had to give six lengths of corn, as much as he could tie, and then in comparison for all others.",,,,
"Va Tom Collystrin, Purt le Moirrey, yn sunder s’jerree ayns Skeeyley Chreest Rushen.","Tom Callister, Port St. Mary, was the last sumner in Kirk Christ Rushen.",,,,
"Ta boayl er lheh troggit er e hon ec yn cheym ec rhullick Keeill Cairbre, dasyn dy hassoo er tra veagh y sleih. goll magh ass y cheeill.","A place was specially built for him at the steps at Arbory Churchyard, for him to stand upon, when the people would be going out of church.",,,,
"Bollagh yn symneyder goll magh cha tappee as oddagh eh dy ockley magh eh, roish harragh y sieih huggey ass yn cheeill","The sumner used to go out as quickly as he could to publish it, before the people would come to him out of the church.",,,,
V’eh goaill nearey jeh.,He was taking shame (ashamed) of it. ,,,,
"Yiarragh eh dy meeley, "" Cooid ——,"" as eisht goll ersooyl.","He would say softly, “The goods of —-----,” and then go away.",,,,
Ta’n mayl thalloo yn theay goit dy eeck mayl chiarn ny skeeraghyn Vanninagh. ,The rent of the common land is taken to pay the lord’s rent of the Manx parishes. ,,,,
T’eh geeck mayl chiarn keayrt ayns three bleeaney.,It pays the lord’s rent once in three years.,,,,
"Yn vlein ta ny fir hreishtee geeck yn vayl chiarn, cha vel yn veoir troggal yn vayl chiarn, agh t’eh freayll yn oik echey gys yn vlein ergiyn, as eisht t’eh chaglym mayl chiarn yn skeerey.","The year the trustees pay the lord’s rent, the moar does not lift the lord’s rent, but he keeps his appointment until the next year, and then he gathers the lord’s rent of the parish.",,,,
"Ta’n Whaiyll Abb freaylt daa cheayrt ‘sy vlein, as ta’n veoir eignit dy chur raaue da sleih ta er chionnaghey thalloo, ny er cheet stiagh eiraghtyn ny liorish chymney, dy gheddyn yn thalloo oc recortit ayns lioar yn chiarn ec Quaiyl Abb.","The Baron Court is held twice a year, and the moar is obliged to give notice to people who have bought land, or come into inheritances or by will, to have their land entered in the lord’s book at the Baron Court.",,,,
"Ta’n veoir eignit dy chur raaue kiare keayrtyn da sleih, yn vlein ta ny fir hreishtee geeck yn vayl chiarn, as myrgeddin yn nah vlein.","The moar is obliged to give notice to people four times, the year the trustees pay the lord’s rent, and also the next year.",,,,
"Ta’n veoir yn dooinney soit magh as looit liorish fer oik dy haglym keesh yn chiarn, as dy entreil enmyn sleih roish yn thalloo oc. Ta’n veoir eignit dy chur raaue da ooilley sleih dy chur lesh ny screeunyn kionnee gys ardghooinney yn ving hoie, kegeesh roish yn Whaiyl Abb. ","The moar is the man set out and sworn by an officer to gather the taxes of the lord, and to enter the names of the people before their properties. The moar is obliged to give notice to all people to bring their papers of purchase to the foreman of the Setting Quest, a fortnight before the Baron Court.",,,,
"Cha vel yn veoir dy haglym mayl yn thalloo Abb, ny cliaghtaghyn. ","The moar is not to gather the rent of the Abbey Lands, or customs. ",,,,
"Ta fer oik er lheh dy haglym yn vayl thalloo Abb, as t’ad obbyrit er yn un aght.","There is a special officer to gather the rent of the Abbey Lands, and they are worked in the same way.",,,,
"Bollagh ad ny-neesht ve eeckit hug yn ferreill-abban, agh nish t’ad eeckit stiagh hug reeriaght Hostyn.","They both used to be paid to the Abbot, but now they are paid into the realm of England.",,,,
"Ta bunnys ooilley yn thalloo ayns Skeeylley Malew thalloo Abb, son dy row Abban ec yn Valahollagh.","Almost all the land in Malew is Abbey Land, because the Abbey was at Ballasalla.",,,,
Tra va ny Abbyn spooillit hie ny maillyn gys reeriaght Hostyn.,When the abbeys were plundered the rents went to the realm of England.,,,,
Ta’n veoir yn dhooinney ayris yn kerroo valley ta geeck yn chooid smoo dy vayl chiarn.,The moar is the man in the quarterland that pays the most lord’s rent.,,,,
Ta’n veoir eignit dy eeck yn vayl chiarn Laa Houney.,The moar is obliged to pay the lord’s rent on Hollantide Day.,,,,
"Cha vel yn veoir eignit dy chur caghlaa, mannagh vel y chooiney yn reeriaght.","The moar is not obliged to give change, unless it is a coin of the realm.",,,,
Ta paart dy leih as ta hoghtoo ayrn jeh ping orroo. Paart elley farleng. ,There are some people and they have to pay the eighth part of a penny. Some others a farthing. ,,,,
"T’ad shen ooilley mennick dy eeck lheng, yn chooiney sloo jeh’n reeriaght. ","These all usually pay a halfpenny, the smallest coin of the realm.",,,,
"Paart elley three farleeyn orroo, dy eeck ping.",Some others charged at three farthings have to pay a penny.,,,,
"Va kiare pingyn jeig ayns yn skillin Vanninagh, as lurg va’n feeagh yn leagh er ny chaghlaa veih argid Manninagh gys leagh Sostnagh, ta’n thummid yn leagh jeeaghyn dy ve ny smoo, son cha row agh daa phing yeig ayns yn skillin Hostnagh.","There were fourteen pence in the Manx shiling,  and after the value of the money was changed from Manx money to English money, the amount seems to be greater, for there are only twelve pence in the English shilling.",,,,
Foddee yn chorrallys ve ry-akin ny share ayns coontaghyn veggey.,The difference can be seen best in small amounts.,,,,
"Dy chur lesh argid Manninagh gys argid Sostnagh, shegin diu cur lesh yn argid gys pingyn, eisht bishaghey ad liorish shey, as rheynn ad liorish shiaght.","To bring Manx money to English money, you must bring the money to pence, then multiply them by six and divide them by seven.",,,,
Ta shey-pingyn Manninagh giare yn chiaghtoo ayrn jeh’n shey-pingyn Sostnagh.,The Manx sixpence is short the seventh part of the English sixpence.,,,,
"Roish yn vlein hoght cheead yeig, tra nagh row Nerin fo reill Hostyn, va ny Yernee kiarail dy ghoaill Mannin daue herie, as va ny Manninee freayll arrey er "" Cronk yn Arrey"" yn Owe, as er "" Cronk yn Arrey "" ayns Bradda. ","Before the year eighteen hundred, when Ireland was not under the rule of England, the Irish intended to take the Isle of Man for themselves, and the Manx kept watch on the “Watch Hill” of The Howe, and the “Watch Hill” in Bradda. ",,,,
V’ad feer agglagh ayns ny traaghyn shen. Va saase oc daue hene dy chur yn chaghteragh trooid ooilley Mannin.,They were very frightened in those times. They had a method of their own to send a message through all the Isle of Man.,,,,
"Va crosh losht oc, dy chur da fer as yn fer shen cur dys fer elley, as goll voish fer dy er, trooid ooilley Mannin, dy chur yn skeeal daue my harragh ny Yernee. ","They had a burnt cross, for one man to give to another, and go from man to man, through all the Isle of Man, to give the news to them if the Irish should come.",,,,
"Ren ad troggal lorg liauyr ayns yn laa, as foddey aile ayns yn oie er y cheu twoaie jeh Croak ny Irree Laa, ny er y cheu jiass jeh Cronk Arreyder, cordail rish cre’n cheu yinnagh ad fakin ny baatyn. ","They raised a long pole in the day, and lighted a fire in the night, on the north side of Cronk ny Irree Laa, or the south side of Cronk Arreyder (Watchman Hill) according to the side they would see the boats.",,,,
"Va’n chrosh losht mysh daa hrie ayns lhiurid, as va’n chione echey losht, son cowrey c’red jinnagh ny roosteyryn jannoo roo, ta shen dy loshtey ooilley yn chooid oc.","The burnt cross was about two feet in length, and the end was burnt, for a sign what the (Irish) raiders would do to them, that is, burn all their goods.",,,,
"Va ny keayrtyn cliwe jeant goll-rish crosh er ny dorryssyn, dy symney yn sleih dy chaggey. ","Sometimes a sword was made like a cross on the doors, to summon the people to fight. ",,,,
Va’n chrosh losht faagit ec yn eirinagh ve yn gharrey echey dy reayll arrey.,The burnt cross was left at (with) the farmer whose turn it was to keep watch.,,,,
"Va ny cluig mygeddin bwoailt, tra va’d ayns siyr dy skeayley yn skeeal.","Bells were also rung, when they were in haste to spread the news.",,,,
"Va ny braaraghyn maynagh Beemakem, ayns Skeeyll y Chairbre, ceau eaddagh glass as cha row oc boayl lhieu hene, agh geeck mayl, as v’ad shooyl ny thieyn son jeirk, son cha noddagh ad freayll thalloo adhene.","The friars  of Beemakem, in Kirk Arbory, wore grey clothing, and they had no place belonging to them, but they paid rent, and they walked the houses for alms, for they could not keep land themselves.",,,,
"Va ny braaraghyn maynagh Abb Vallahollagh va’d abbanyn baney, as va’n thalloo lhieusyn, as cha row veg ec chiarn yn Ellan dy ghra roo.","The monks of the Abbey, Ballasalla, were white monks,* and had their own lands, and the lord of the Island had nothing to say to them.",,,,
,* Cistercians.,,,,
Ta’n chummal liorish yn straue.,There is the holding by the straw.,,,,
"Ta’n seneschal briw ayns yn Whaiyll Abb, as t’eh coonit lesh yn ving hoie.","The seneschal is judge in the Baron Court, and he is helped by the setting quest.",,,,
"Ayns shenn hraaghyn, roish va veg dy screeunyn son barganeyn, tra va dooinney creek thalloo, ny yn chooid echey, gys fer elley, v’eh dy gholl hug yn Whaiyll Abb, as, kione fenish yn Whaiyll, ren yn chreckeder gymmyrkey yn’ chairys echey ayns y thalloo hug yn chionneyder, liorish livrey straue huggey, kione fenish yn Whaiyll. ","In old times, before there was any writing for contracts, when a man was selling land, or his goods, to another person, he went to the Baron Court, and, in the presence of the Court, the seller gave his right in the land to the buyer, by delivering a straw to him, in the presence of the Court. ",,,,
"Eisht ren yn Whaiyll cur ayns screeu yn choardail eddyr ad ny neesht, as ve cairys firrin,agh, as coardail, rish yn leigh, as ve freaylt ayns lioaryn y rheaym.","Then the Court put in writing the agreement between them both, and it was a true right, and agreement, in law, and it was kept in the books of the realm",,,,
"Tra ta’n toshiagh jioarey cheet dy gheddyn gioal veih dooinney ta lhiastyn da dooinney elley, t’eh laccal gioal. ","When the coroner comes to get pawn from a man that is in debt to another man, he wants pawn.",,,,
"Foddee fer ta lhiastynys echey cur red erbee dasyn, te ec laue. ","Perhaps the man who is the debtor gives something to him, which is at hand. ",,,,
"Foddee eh ve straue, clagh, ny praase.","It may be a straw, a stone, or a potato.",,,,
"Ta shen en-mysit “cur seose gioal,” ny cur seose red erbee ta shiu goaill soylley jeh ta er ve lhieu hene.","That is called "" giving up pawn,"" or giving up something you take possession of (possess) that had been your own.",,,,
CABDIL XIV,CHAPTER XIV,,,,
BRISHEY USHTEY PURT CHIARN,PORT ERIN BREAKWATER. ,,,,
